Instrument,Company Common Name,Date,ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,ESG Score Grade,ESG Combined Score Grade,Environmental Pillar Score Grade,Social Pillar Score Grade,Governance Pillar Score Grade,Price Close,Earnings Per Share - Mean,P/E (Daily Time Series Ratio),Debt - Long-Term - Total,Company Market Cap,TRBC Economic Sector Name
CTEC.L,,2021-12-31 00:00:00+00:00,75.5620720906368,47.2158438576349,88.8474516461762,71.297895517911,A-,A-,C+,A,B+,229.4,0.14642,37.5970193830385,1.2706,4.702217248346,
CTEC.L,,2020-12-31 00:00:00+00:00,74.2697642644813,45.1823444609632,93.1429000447405,62.9942647287819,B+,B+,C+,A+,B,226.8,0.14642,37.1255493642118,1.4421,4.65045458353466,
CTEC.L,,2019-12-31 00:00:00+00:00,67.8095508584608,44.3359375,88.1117587624384,52.0326633521721,B+,B+,C+,A,B-,224.6,0.14642,36.7775395406855,1.5154,4.64155342445526,
CTEC.L,,2018-12-31 00:00:00+00:00,70.660395188774,38.2988874924359,88.8988219429561,61.7485035540591,B+,B+,C,A,B,227.0,0.14642,37.4751259676833,1.5815,4.65302229893,
CTEC.L,,2017-12-31 00:00:00+00:00,68.4413567159175,36.434025086828,90.4082677157225,54.4550119930831,B+,B+,C,A,B-,224.8,0.14642,37.2867253424266,1.7447,4.6493087827302,
CTEC.L,,2016-12-31 00:00:00+00:00,51.9656622108301,15.908438576349,78.8145119958225,33.4413810233482,B-,B-,D,A-,C,222.0,0.14642,37.1529855296535,1.7371,4.55053282098,
CTEC.L,,2015-12-31 00:00:00+00:00,,,,,,,,,,221.0,0.14642,37.1161819612121,3.477,4.49492666241486,
CTEC.L,,2014-12-31 00:00:00+00:00,,,,,,,,,,219.2,0.14642,36.528566659789,3.5339,4.493138713328,
SMIN.L,Smiths Group PLC,2024-07-31 00:00:00+00:00,62.8904500694787,56.2830483278793,53.0871627564368,87.434596685475,B,B,B-,B-,A,1765.0,1.1463236,24.5227443243393,0.625,6.05113932934766,Consumer Non-Cyclicals
SMIN.L,,2023-07-31 00:00:00+00:00,55.968679318515,49.8199243630929,51.6093566620351,70.9785792904919,B-,B-,C+,B-,B+,1740.0,1.1463236,24.1753966710201,0.625,5.9649180642,
SMIN.L,,2022-07-31 00:00:00+00:00,55.1006777841829,36.8197959710744,57.8072973839873,77.5068625392827,B-,B-,C,B-,A-,1718.0,1.1417093,23.8697307360992,0.628,5.89001495994,
SMIN.L,,2021-07-31 00:00:00+00:00,56.5658993505947,38.2334828837079,63.5407656027763,72.0999112137553,B-,B-,C,B,B+,1732.0,1.1417093,24.0642454219579,1.466,5.93853235356,
SMIN.L,,2020-07-31 00:00:00+00:00,63.0970044704302,38.9856902356902,71.9690923893545,84.0184777911333,B,B,C,B+,A,1736.0,1.1417093,24.119821046489,1.52,5.95276167248,
SMIN.L,,2019-07-31 00:00:00+00:00,54.8629009068369,35.2968460111317,61.2081348685444,73.2311505828694,B-,B-,C,B,B+,1770.0,1.1417093,24.5922138550032,1.5,6.0698790186,
SMIN.L,,2018-07-31 00:00:00+00:00,54.5606617129093,35.6356362538428,63.9477219784387,67.037317620651,B-,B-,C,B,B+,1751.0,1.1417093,24.3282296384806,1.407,6.00523665653,
SMIN.L,,2017-07-31 00:00:00+00:00,65.0332641076542,42.6550383600066,76.8544315622094,78.6124281809561,B,B,C+,A-,A-,1744.0,1.1417093,24.2309722955512,1.598,5.98174305376,
SMIN.L,,2016-07-31 00:00:00+00:00,55.0844065666043,31.945958054829,58.9567548096003,82.7174752994425,B-,B-,C-,B,A-,1750.0,1.1417093,24.3143357323478,1.139,6.0028444875,
SMIN.L,,2015-07-31 00:00:00+00:00,49.6242085714627,33.0217497556207,44.4520496568278,82.3936068457422,C+,C+,C-,C+,A-,1738.0,1.1417093,24.1476088587546,1.15,5.96217931496,
SGRO.L,Segro PLC,2023-12-31 00:00:00+00:00,72.0530934708778,69.7749166958081,79.0575759506994,68.1345356024045,B+,B+,B+,A-,B+,708.2,0.3452024,,5.42,9.58179388401979,Real Estate
SGRO.L,,2022-12-31 00:00:00+00:00,77.3494690491517,75.6525576811188,81.8443412792227,75.1090133847348,A-,A-,A-,A-,A-,705.6,0.3452024,,4.884,9.52620953673997,
SGRO.L,,2021-12-31 00:00:00+00:00,79.0798565354873,78.4692320777331,78.4827995013041,80.3528219516284,A-,A-,A-,A-,A-,681.4,0.3455318,,3.406,9.20715931977614,
SGRO.L,,2020-12-31 00:00:00+00:00,77.3991117117247,80.0378735417043,82.9679354318716,69.0920495283885,A-,A-,A-,A-,B+,670.8,0.3461082,,2.4948,9.07799266631506,
SGRO.L,,2019-12-31 00:00:00+00:00,75.7686689275495,80.2716478527209,85.712878913248,61.1786852504993,A-,A-,A-,A,B,669.6,0.3461082,,2.0198,9.058768016472,
SGRO.L,,2018-12-31 00:00:00+00:00,72.2747214476682,79.6905293110531,66.2928648571682,69.2392442947998,B+,B+,A-,B,B+,671.8,0.3461082,,2.2435,9.088530993826,
SGRO.L,,2017-12-31 00:00:00+00:00,71.736862974231,78.3885597893444,85.3913090984614,51.1565422732935,B+,B+,A-,A,B-,670.4,0.3461082,,2.0635,9.15104109956487,
SGRO.L,,2016-12-31 00:00:00+00:00,74.376346427252,86.8878491937315,69.4838511964789,64.3731026108075,B+,B+,A,B+,B,682.8,0.3461082,,1.6304,9.237345880596,
SGRO.L,,2015-12-31 00:00:00+00:00,71.7498394507927,87.2272108843538,68.1463680046133,57.0761654138847,B+,B+,A,B+,B-,690.6,0.3461082,,1.8229,9.342869163942,
SGRO.L,,2014-12-31 00:00:00+00:00,75.0020106385032,87.3403881566195,77.7856289493253,57.9937285644292,A-,A-,A,A-,B-,695.0,0.3461082,,1.4954,9.40239511865,
EXPN.L,Experian PLC,2023-03-31 00:00:00+00:00,71.7662948256036,62.6999507332705,75.599900694691,73.2857142857143,B+,B-,B,A-,B+,3647.0,1.57012,34.8609758535146,3.494,33.5461121128375,Industrials
EXPN.L,,2022-03-31 00:00:00+00:00,70.4523780229534,49.5213406010748,76.574892868435,77.2808908045977,B+,B+,C+,A-,A-,3518.0,1.57071,33.6307707624481,3.943,32.35676218594,
EXPN.L,,2021-03-31 00:00:00+00:00,73.2989849428814,52.4746087246087,76.9123829879418,83.2589285714286,B+,B+,B-,A-,A-,3455.0,1.57353,32.96073609991,4.039,31.77732045265,
EXPN.L,,2020-03-31 00:00:00+00:00,64.4702743735202,51.3989806448895,71.278932665473,65.0888888888889,B,B,B-,B+,B,3432.0,1.57412,32.7013713503878,3.682,31.576179453115,
EXPN.L,,2019-03-31 00:00:00+00:00,57.6524770314152,33.4080051118591,70.3864947262937,58.3658008658009,B-,C+,C,B+,B,3457.0,1.57535,32.9504345418858,3.916,32.0562654993691,
EXPN.L,,2018-03-31 00:00:00+00:00,54.0188608676107,32.233893557423,71.1726878342757,47.4730158730159,B-,B-,C-,B+,C+,3466.0,1.57535,33.3069335172464,2.455,31.87849281878,
EXPN.L,,2017-03-31 00:00:00+00:00,64.2490239838218,34.500805152979,72.859755770025,74.0701754385965,B,B,C,B+,B+,3456.0,1.57594,33.3672579126343,2.558,32.0719792917722,
EXPN.L,,2016-03-31 00:00:00+00:00,55.8382944318486,51.9936589374556,55.4328406990436,59.0476190476191,B-,B-,B-,B-,B,3426.0,1.57712,33.3746676969162,2.285,31.51059330558,
EXPN.L,,2015-03-31 00:00:00+00:00,47.8739567763607,43.0574030304696,54.6845394571081,42.5431331953071,C+,C+,C+,B-,C+,3491.0,1.57712,34.1279119746351,3.068,31.8595861925208,
EXPN.L,,2014-03-31 00:00:00+00:00,48.8724495298674,38.045410471881,55.3427578498913,48.1837606837607,C+,C+,C,B-,C+,3450.0,1.57888,33.4657085277818,3.146,31.7313330135,
CNA.L,Centrica PLC,2023-12-31 00:00:00+00:00,69.8959924152152,70.1129888629888,69.7593203733306,69.7012954025908,B+,B+,B+,B+,B+,134.7,0.1849446,6.39753027784375,3.101,6.84023923178059,Utilities
CNA.L,,2022-12-31 00:00:00+00:00,69.0672650958946,67.798174048174,64.1673541999691,78.374834599285,B+,B+,B+,B,A-,133.45,0.1849446,6.33816195677987,3.008,6.7761820384715,
CNA.L,,2021-12-31 00:00:00+00:00,68.6473150993851,71.7374023268332,62.5747508305648,71.789166875288,B+,B+,B+,B,B+,132.8,0.1849446,6.30729042982665,3.439,6.744239430416,
CNA.L,,2020-12-31 00:00:00+00:00,66.3737691941392,62.4384801468135,62.578029375765,78.897849885662,B,B-,B,B,A-,135.85,0.1849446,6.45214913322252,4.589,6.9008995335995,
CNA.L,,2019-12-31 00:00:00+00:00,60.2672927685542,60.0809508338748,60.815524393919,59.8169095879545,B,B,B,B,B,133.75,0.1842292,6.35241035383519,4.486,6.797233125075,
CNA.L,,2018-12-31 00:00:00+00:00,60.4267311864233,64.4669157461555,65.3951383773545,46.0330153385709,B,C,B,B,C+,132.65,0.1842292,6.30016623129898,4.38,6.7423818704305,
CNA.L,,2017-12-31 00:00:00+00:00,60.4512025926251,69.2070453912559,55.7481466569672,51.4317323961994,B,B,B+,B-,B-,136.25,0.1843062,6.47114699596296,5.591,6.926430726725,
CNA.L,,2016-12-31 00:00:00+00:00,62.0637533503692,75.2417442072615,56.4679297237437,46.3640503394602,B,B,A-,B-,C+,138.15,0.1843062,6.56138684398006,6.13,7.024124685483,
CNA.L,,2015-12-31 00:00:00+00:00,66.4530030774181,76.6396316102199,72.1111446692842,40.007068770034,B,B,A-,B+,C,136.8,0.1838317,6.49726905723107,5.993,6.957296066952,
CNA.L,,2014-12-31 00:00:00+00:00,60.5460407569489,76.0386662322146,60.7832916647012,32.319255267026,B,C-,A-,B,C-,138.0,0.1838317,6.55426264545239,5.351,7.02115204782,
NXT.L,Next PLC,2024-01-27 00:00:00+00:00,74.421735921259,79.126153214136,66.0405704494342,81.3819333546258,B+,B,A-,B,A-,9270.0,6.3090067,14.0526086007422,1.6902,11.4712069832773,Consumer Cyclicals
NXT.L,,2023-01-28 00:00:00+00:00,71.0593962786723,78.2217060108386,69.5448558478735,69.2882905765812,B+,B+,A-,B+,B+,9252.0,6.3090067,14.0253219821,1.6678,11.44795193028,
NXT.L,,2022-01-29 00:00:00+00:00,69.1007049592641,79.5557107983537,67.3487318196309,65.8198388615342,B+,B+,A-,B+,B,9028.0,6.3090067,13.6857551723302,1.7106,11.17469986832,
NXT.L,,2021-01-30 00:00:00+00:00,69.2902057419602,80.111075597819,68.463341056547,64.798509353379,B+,B+,A-,B+,B,9350.0,6.3090067,14.1738824613743,1.8528,11.577335682,
NXT.L,,2020-01-25 00:00:00+00:00,73.2157552198349,85.9613186592002,71.792690632925,68.4241563744968,B+,B-,A,B+,B+,9348.0,6.3090067,14.1708506148585,2.2424,11.58364636656,
NXT.L,,2019-01-26 00:00:00+00:00,70.6469618254591,68.4842611374051,68.613406106089,73.9878185243417,B+,B+,B+,B+,B+,9514.0,6.3068194,14.42249387567,2.0959,11.79809942808,
NXT.L,,2018-01-27 00:00:00+00:00,73.3418142615484,62.5688738382553,68.5402837554373,84.0633183688739,B+,B+,B,B+,A,9680.0,6.3072583,14.6741371364816,0.9085,12.0114582016,
NXT.L,,2017-01-28 00:00:00+00:00,69.1233721082906,62.4466079394114,68.5646160794941,73.0825942247262,B+,B+,B,B+,B+,9912.0,6.3214329,15.0258313323146,0.9135,12.30815780544,
NXT.L,,2016-01-30 00:00:00+00:00,64.6597806379362,70.8570261437908,67.6507412086339,68.851217088922,B,B,B+,B+,B+,9554.0,6.3177682,14.4831308059861,0.615,11.87135250848,
NXT.L,,2015-01-24 00:00:00+00:00,63.606341196852,69.1983627503743,69.4866658591731,64.9488622313051,B,B,B+,B+,B,9522.0,6.3174977,14.4346212617333,0.8382,11.83159080864,
IHG.L,InterContinental Hotels Group PLC,2023-12-31 00:00:00+00:00,80.3289250320237,84.7106394255517,84.7602036548594,69.738464143595,A-,B,A,A,B+,10230.0,4.42879,32.4618468041799,2.963,16.2128773718126,Consumer Cyclicals
IHG.L,,2022-12-31 00:00:00+00:00,80.6541891803073,87.4544785492569,84.6208170229851,68.583986984236,A-,A-,A,A,B+,10040.0,4.42879,31.8589386035158,2.742,15.9103952288,
IHG.L,,2021-12-31 00:00:00+00:00,82.9396793213879,87.334475142619,85.6715838962921,74.8865062199238,A-,A-,A,A,B+,10070.0,4.42879,31.888561270856,2.937,15.9579362504,
IHG.L,,2020-12-31 00:00:00+00:00,82.3313868432305,84.3241666210157,87.3885077118141,72.9522037403486,A-,A-,A,A,B+,10025.0,4.42879,31.7177778212395,3.314,15.8918595101331,
IHG.L,,2019-12-31 00:00:00+00:00,75.8706114647411,82.567710455348,87.776499237705,51.9843907137495,A-,A-,A-,A,B-,10025.0,4.42879,31.7177778212395,2.673,16.0168077047139,
IHG.L,,2018-12-31 00:00:00+00:00,72.7000342460388,77.247467592135,85.6868608176708,49.1271043771044,B+,B+,A-,A,C+,9888.0,4.42508,31.54068739449,2.525,15.66952071936,
IHG.L,,2017-12-31 00:00:00+00:00,73.9190528568233,70.4490534617507,79.5399179134119,68.610754727506,B+,B-,B+,A-,B+,9780.0,4.42508,31.3431213228172,1.893,15.6375574127717,
IHG.L,,2016-12-31 00:00:00+00:00,66.9158420112494,69.3151484818151,79.9665824915825,45.1803554672407,B+,C+,B+,A-,C+,9818.0,4.4227,31.7474774872322,1.606,15.55859166896,
IHG.L,,2015-12-31 00:00:00+00:00,73.3813557207421,72.6581527717989,82.1132430285295,60.9344074131101,B+,B+,B+,A-,B,9804.0,4.42211,31.8141098451726,1.239,15.4159970250485,
IHG.L,,2014-12-31 00:00:00+00:00,68.3913744202533,75.0955440500696,76.4495722531437,50.270325004083,B+,B,A-,A-,B-,9836.0,4.42211,31.6705826857031,1.569,15.58711628192,
HLMA.L,Halma PLC,2023-03-31 00:00:00+00:00,57.8889301538099,46.3573475454953,60.2454961181376,70.1728896791127,B-,B-,C+,B,B+,2768.0,0.900715,36.5890735086119,0.7761,10.509483168951,Technology
HLMA.L,,2022-03-31 00:00:00+00:00,61.6409671444504,48.3193479878563,57.4936633513925,83.4519844905022,B,B,C+,B-,A,2710.0,0.900715,35.8223949452089,0.746,10.2672756035123,
HLMA.L,,2021-03-31 00:00:00+00:00,59.6024472166301,49.8941798941799,48.3647123279643,84.3974075318702,B,B,C+,C+,A,2663.0,0.900715,35.2011209369341,0.3442,10.10995519116,
HLMA.L,,2020-03-31 00:00:00+00:00,60.7278246796373,47.7473035165343,55.4588141292395,83.3105969546025,B,B,C+,B-,A-,2647.0,0.900715,34.9896234022022,0.374,10.04921193804,
HLMA.L,,2019-03-31 00:00:00+00:00,56.0925985830243,40.5663001451045,66.9576928213248,64.5062677941614,B-,B-,C,B+,B,2692.0,0.900715,35.5844602186356,0.3935,10.22005233744,
HLMA.L,,2018-03-31 00:00:00+00:00,53.0432201307684,37.0684308049691,66.412838653695,59.3266928544707,B-,B-,C,B,B,2722.0,0.900715,35.9810180962578,0.2537,10.33394593704,
HLMA.L,,2017-04-01 00:00:00+00:00,50.4609320573052,37.572861920688,53.2400263670755,64.2047377326565,B-,B-,C,B-,B,2694.0,0.900715,35.6108974104771,0.289913,10.22764524408,
HLMA.L,,2016-04-02 00:00:00+00:00,57.9249466246045,44.3254767917073,60.0292089935317,73.3246398410333,B-,B-,C+,B,B+,2745.0,0.900715,36.2850458024349,0.261918,10.4212643634,
HLMA.L,,2015-03-28 00:00:00+00:00,46.2919117930148,34.9172310781414,59.0660409109607,47.2403568445757,C+,C+,C,B,C+,2703.0,0.900715,35.7298647737638,0.295908,10.26181332396,
HLMA.L,,2014-03-29 00:00:00+00:00,44.9105655879455,36.5530116668002,59.0300826500065,40.4792422015352,C+,C+,C,B,C,2674.0,0.900715,35.3465254920623,0.140419,10.15171617768,
AAL.L,Anglo American PLC,2023-12-31 00:00:00+00:00,79.0995811910664,78.3380092227806,84.0233447788962,72.1216662433325,A-,B,A-,A,B+,2460.0,1.81841,,15.172,32.9072359221731,Basic Materials
AAL.L,,2022-12-31 00:00:00+00:00,79.9163061824263,77.5843527355827,83.8631783811327,76.7902877972442,A-,B-,A-,A,A-,2448.0,1.81841,,12.945,32.74390731024,
AAL.L,,2021-12-31 00:00:00+00:00,81.8858113643327,82.8264342531082,82.2306598496334,79.9724168728447,A-,B,A-,A-,A-,2472.0,1.83982,,11.621,33.06492600936,
AAL.L,,2020-12-31 00:00:00+00:00,83.1921342946937,80.9434364085527,82.9729442476087,86.7744960642182,A-,B,A-,A-,A,2452.5,1.83535,,12.317,32.8149075749843,
AAL.L,,2019-12-31 00:00:00+00:00,81.0964466962878,82.7717999151529,83.9506445007971,74.0173940140795,A-,A-,A-,A,B+,2423.0,1.83535,,9.744,32.6750926674368,
AAL.L,,2018-12-31 00:00:00+00:00,82.0529924939482,83.2592617851432,81.387311823051,81.4149831649832,A-,A-,A-,A-,A-,2439.5,1.83535,,8.371,32.630213187635,
AAL.L,,2017-12-31 00:00:00+00:00,75.173966198866,85.544660418836,77.6294012383096,56.2851192800431,A-,A-,A,A-,B-,2361.5,1.83947,,10.62,31.586902415495,
AAL.L,,2016-12-31 00:00:00+00:00,79.8102154891312,86.4524290011705,76.1789430380295,76.2409615278468,A-,B+,A,A-,A-,2369.5,1.83947,,11.363,31.693908648535,
AAL.L,,2015-12-31 00:00:00+00:00,81.4344421632883,85.5201561974948,86.9662114300824,66.5122968603463,A-,B-,A,A,B,2392.5,1.83947,,16.318,32.001551568525,
AAL.L,,2014-12-31 00:00:00+00:00,88.8866848449021,84.5390262400765,93.4069343921197,87.7101420872122,A,A,A,A+,A,2346.5,1.85124,,16.917,31.386265728545,
LAND.L,Land Securities Group PLC,2024-03-31 00:00:00+00:00,85.5559430219126,92.0066923761119,91.4385488408187,72.5069555342631,A,A,A+,A,B+,561.5,0.4984732,39.8651047213348,2.805,4.18318471703959,Real Estate
LAND.L,,2023-03-31 00:00:00+00:00,80.7399682415483,92.255857075674,91.223357484049,57.4620269240538,A-,A-,A+,A,B-,557.0,0.4984732,39.5456159034434,3.223,4.14078930132105,
LAND.L,,2022-03-31 00:00:00+00:00,80.1443755448521,92.7977085891708,74.8963671566244,70.3094504243165,A-,A-,A+,B+,B+,532.5,0.4984732,37.8061767838126,4.012,3.96195483712396,
LAND.L,,2021-03-31 00:00:00+00:00,83.5456690119458,93.7808991803637,73.9561081192066,80.6080993203079,A,A,A+,B+,A-,533.5,0.4971837,37.8771742988996,2.61,3.97555326849147,
LAND.L,,2020-03-31 00:00:00+00:00,82.8197168853279,89.2429205677446,76.4959719692238,81.2632730937397,A-,A-,A,A-,A-,540.5,0.4971837,38.3741569045084,4.355,4.05938362907662,
LAND.L,,2019-03-31 00:00:00+00:00,81.5971071334383,94.7303614194484,71.0763117445522,76.1528350259919,A-,A-,A+,B+,A-,550.5,0.4965153,39.0841320553781,2.847,4.12019801551898,
LAND.L,,2018-03-31 00:00:00+00:00,79.6100755892111,94.812870650661,68.6422377037809,72.171062476618,A-,A-,A+,B+,B+,559.0,0.4965153,39.6876109336174,2.858,4.16420288336,
LAND.L,,2017-03-31 00:00:00+00:00,81.79611434998,94.5253422615306,65.7408194573138,82.0194864357301,A-,A-,A+,B,A-,572.5,0.4982047,40.6460773872915,2.545,4.2647695004,
LAND.L,,2016-03-31 00:00:00+00:00,90.1772720448876,92.1812097812098,94.9502657910676,83.3580338908208,A,A,A+,A+,A,580.0,0.4980439,41.1785587504438,2.8543,4.3206398432,
LAND.L,,2015-03-31 00:00:00+00:00,91.1388171936319,93.0786394557823,95.6780522569749,84.6138538560957,A,A,A+,A+,A,579.5,0.4980439,41.1430599929003,3.593,4.31691515368,
EZJ.L,Easyjet PLC,2023-09-30 00:00:00+00:00,64.1713173332361,48.7959795979598,64.5817833664671,80.4798916264499,B,C,C+,B,A-,497.5,0.7138337,8.57005047286007,2.637,3.77142298358222,Industrials
EZJ.L,,2022-09-30 00:00:00+00:00,57.5423274958689,46.9837261503928,55.1149636526995,72.7304079672252,B-,C+,C+,B-,B+,506.2,0.7138337,8.71991869218446,2.234,3.82917270873964,
EZJ.L,,2021-09-30 00:00:00+00:00,52.0031502678168,49.3952126305068,36.684104859185,77.424920742677,B-,B-,C+,C,A-,493.8,0.7173074,8.50631341406694,3.626,3.73848696630279,
EZJ.L,,2020-09-30 00:00:00+00:00,50.5745219749955,41.3573585802029,38.5017208179454,78.4872478571466,B-,C,C,C,A-,494.2,0.7173074,8.51320390690944,3.957,3.74608554355,
EZJ.L,,2019-09-30 00:00:00+00:00,51.3713119083076,32.6541274817137,48.00545187312,76.9155087182538,B-,C-,C-,C+,A-,507.8,0.712442,8.74748066355446,2.23,3.84917490695,
EZJ.L,,2018-09-30 00:00:00+00:00,46.3159753786119,30.6331715422625,40.1190375238499,72.690329218107,C+,C+,C-,C,B+,517.4,0.712442,8.91285249177448,1.683,3.92194386935,
EZJ.L,,2017-09-30 00:00:00+00:00,46.3462512560754,32.3931108935252,38.6189121606262,73.0710659898478,C+,C+,C-,C,B+,522.6,0.713017,9.00242889872699,0.968,3.96136039065,
EZJ.L,,2016-09-30 00:00:00+00:00,51.9063817526917,39.6814923427827,47.2191720795958,72.2543743445383,B-,B-,C,C+,B+,537.8,0.711747,9.264267626742,0.963,4.07657791445,
EZJ.L,,2015-09-30 00:00:00+00:00,50.8063875671438,34.8905723905724,48.4407891992603,71.7964707474233,B-,B-,C,C+,B+,535.2,0.7064745,9.21947942326576,0.664,4.0568696538,
EZJ.L,,2014-09-30 00:00:00+00:00,54.0748179101962,35.4713548862485,48.540218470705,82.6867875224563,B-,C-,C,C+,A-,540.4,0.7071745,9.30905583021826,0.322,4.0962861751,
HSBA.L,HSBC Holdings PLC,2023-12-31 00:00:00+00:00,70.899518860395,93.0825194064691,65.9637771539965,72.8293116586233,B+,C,A+,B,B+,817.8,1.30907,8.2521965721659,197.263,146.289641344475,Financials
HSBA.L,,2022-12-31 00:00:00+00:00,74.6762807090459,93.4956601823943,66.2820470808962,82.6620052292072,B+,C+,A+,B,A-,804.4,1.30907,8.11698082984868,180.319,143.880295783004,
HSBA.L,,2021-12-31 00:00:00+00:00,79.9120571002049,94.6029492126185,73.9099487023782,85.8005233952882,A-,B-,A+,B+,A,799.2,1.30907,8.04795979838653,99.044,142.999197588072,
HSBA.L,,2020-12-31 00:00:00+00:00,81.3538003432977,94.7439781734404,73.0606220617937,90.9856075835752,A-,C+,A+,B+,A,798.3,1.31064,8.02908930102377,256.712,142.881159795732,
HSBA.L,,2019-12-31 00:00:00+00:00,86.3613369309403,95.6008241602831,79.523746278147,94.9009476054902,A,B-,A+,A-,A+,799.1,1.31064,8.03978380014251,273.839,143.079551191902,
HSBA.L,,2018-12-31 00:00:00+00:00,86.5848273639996,95.9003760282603,81.0858344542958,93.2935839880284,A,C+,A+,A-,A+,802.5,1.31136,8.1401537076062,192.2,143.714875099275,
HSBA.L,,2017-12-31 00:00:00+00:00,85.2199352141626,95.9848888314855,75.0019110633753,97.4727134117997,A,C+,A+,A-,A+,791.2,1.31136,8.06333188715832,182.116,141.701927584336,
HSBA.L,,2016-12-31 00:00:00+00:00,79.7922816324787,96.220633299285,65.5123873209371,95.0004139758238,A-,C+,A+,B,A+,776.0,1.30685,7.97944683698172,168.058,139.1240987812,
HSBA.L,,2015-12-31 00:00:00+00:00,73.4638268118906,96.0834081873246,61.1386611457602,83.005393728158,B+,C+,A+,B,A-,784.5,1.30685,8.09532501636117,153.3,140.684834510655,
HSBA.L,,2014-12-31 00:00:00+00:00,74.6180741012271,95.332990731368,57.1996224500161,91.6649354891393,B+,C,A+,B-,A,782.3,1.30685,8.01005931570256,168.798,140.307799697121,
AUTOA.L,Auto Trader Group PLC,2023-03-31 00:00:00+00:00,59.2407065218279,65.0832770274694,41.5726134628538,72.6793666920668,B,B,B,C,B+,796.0,0.3198016,25.7746980539456,0.0301,7.07338232048474,Technology
AUTOA.L,,2022-03-31 00:00:00+00:00,61.8053695141681,63.2108896699013,43.992572165169,76.7547982111277,B,B,B,C+,A-,780.8,0.3198016,25.2825178901014,0.0621,6.937718282112,
AUTOA.L,,2021-03-31 00:00:00+00:00,58.741219063386,30.8072245967816,44.9821103564777,79.0022185284338,B,B,C-,C+,A-,769.0,0.3198016,24.9004306576434,0.0065,6.83486999291,
AUTOA.L,,2020-03-31 00:00:00+00:00,50.6408274261322,21.6545560544046,40.9843396201707,67.7270007400914,B-,B-,D+,C,B+,764.2,0.3199647,24.7450053427452,0.0326,6.794270945438,
AUTOA.L,,2019-03-31 00:00:00+00:00,43.2448778970566,21.7036528635705,40.4622457140442,52.1034008980297,C+,C+,D+,C,B-,774.2,0.3199647,25.0688080821164,0.3175,6.885229549338,
AUTOA.L,,2018-03-31 00:00:00+00:00,38.0322393321545,21.1902220032301,36.3261632730313,44.5539655817434,C,C,D+,C,C+,781.2,0.3199647,25.2954699996762,0.3246,6.947482981068,
AUTOA.L,,2017-03-31 00:00:00+00:00,43.5934722013167,15.1127970119503,32.7436915208898,61.4805414551608,C+,C+,D,C-,B,788.0,0.3199647,25.5156558624486,0.3568,7.00795774332,
AUTOA.L,,2016-03-27 00:00:00+00:00,25.5401155254233,17.0079321158458,29.982276512779,24.2745763647403,C-,C-,D+,C-,D+,796.2,0.3199647,25.781174108733,0.3578,7.080883191918,
AUTOA.L,,2015-03-29 00:00:00+00:00,15.9896025635534,9.20498084291188,29.7402575432142,6.18414729170458,D,D,D,C-,D-,787.4,0.3199647,25.4962276980863,0.3956,7.002621734886,
AUTOA.L,,2014-03-31 00:00:00+00:00,,,,,,,,,,793.4,0.3199647,25.690509341709,0.5407,7.055981819226,
ADML.L,Admiral Group PLC,2023-12-31 00:00:00+00:00,56.1543176867721,77.8347401799871,36.4340487021938,73.6637033274067,B-,B-,A-,C,B+,2630.0,1.7299631,20.0953574375745,0.8606,8.05650320378258,Financials
ADML.L,,2022-12-31 00:00:00+00:00,58.8386734138165,78.3934388997539,40.2848757618102,76.4600827639732,B,B,A-,C,A-,2600.0,1.7299631,19.8661328280204,0.5879,7.94757874158848,
ADML.L,,2021-12-31 00:00:00+00:00,56.7401512720722,68.1457346806472,42.5739747953976,77.204007635166,B-,B-,B+,C+,A-,2524.0,1.707474,19.2854304838167,0.7762,7.72169801908966,
ADML.L,,2020-12-31 00:00:00+00:00,59.0897466559985,45.122230710466,49.1638946034845,80.7375107383243,B,B,C+,C+,A-,2524.0,1.707474,19.2854304838167,0.4628,7.73367750223268,
ADML.L,,2019-12-31 00:00:00+00:00,56.5969269743666,39.945725377143,47.3739725992245,78.5091006954773,B-,B-,C,C+,A-,2528.0,1.693954,19.3159937650906,0.5225,7.80683537451588,
ADML.L,,2018-12-31 00:00:00+00:00,59.2191199260716,36.4762465501229,47.686871288955,86.1069023569024,B,C+,C,C+,A,2572.0,1.693954,19.6521898591033,0.307,7.91526179547552,
ADML.L,,2017-12-31 00:00:00+00:00,61.175715055454,38.8935008726207,51.2436894413497,86.434614454919,B,B,C,B-,A,2610.0,1.6704007,19.9425410312051,0.1992,8.06634775376916,
ADML.L,,2016-12-31 00:00:00+00:00,57.0248357365662,35.7274220032841,42.6431468123115,87.7006402826075,B-,B-,C,C+,A,2641.0,1.6466673,20.1794064610777,0.1992,8.08950649316,
ADML.L,,2015-12-31 00:00:00+00:00,54.4284732770139,30.6920210466694,44.1534653410569,80.9363204135814,B-,B-,C-,C+,A-,2650.0,1.6466673,20.2481738439439,0.2239,8.117073914,
ADML.L,,2014-12-31 00:00:00+00:00,39.1790942330875,29.0399610136452,23.132274584098,67.5958843704067,C,C,C-,D+,B+,2669.0,1.6466673,20.3933494299948,0.2038,8.17527180244,
